id,question,options,answer,notes,Tags,questionPre
220109052,根据资料（2），下列各项中，关于甲公司宣告发放现金股利相关会计处理表述正确的是{{c1::}}。,借记“股本”科目4000万元<br>||贷记“未分配利润”科目4000万元<br>||贷记“应付股利”科目4000万元<br>||借记“利润分配——应付现金股利或利润”科目4000万元<br>,3||4,参考解析：资料（2）会计分录：<br>宣告发放现金股利时：<br>借：利润分配——应付现金股利或利润4000<br>贷：应付股利4000<br>支付现金股利时：<br>借：应付股利4000<br>贷：银行存款4000<br>,不定项选择题突破特训,甲股份有限公司2019年1至3月发生相关经济业务如下：<br>（1）1月1日，向银行借入一笔生产经营用短期借款20万元，期限为9个月，10月1日到期，年利率为3.6%。该项借款的本金到期一次归还，利息按月计提按季支付。<br>（2）2月20日，股东大会批准2018年度利润分配方案，按每10股2元发放现金股利，宣告派发4000万元现金股利。甲公司2018年12月31日股本为20000万元（每股面值1元），可供分配的利润为4500万元。3月5日，以银行存款支付现金股利。<br>（3）3月1日起，以短期租赁方式租入行政管理用办公设备一批，每月租金1万元，于5月末支付前三个月租金。<br>（4）3月31日，计算确认本月从应付职工薪酬中代扣行政管理人员个人应缴纳的社会保险费（不含基本养老保险和失业保险）4.2万元、住房公积金12.8万元，共计17万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109053,根据资料（3），下列各项中，关于甲公司在3月末计提应付租金的相关会计处理表述正确的是{{c1::}}。,借记“管理费用”科目1万元<br>||贷记“应付账款”科目1万元<br>||贷记“其他应付款”科目1万元<br>||借记“制造费用”科目1万元<br>,1||3,参考解析：资料（3）会计分录：<br>计提应付租金：<br>借：管理费用1<br>贷：其他应付款1<br>,不定项选择题突破特训,甲股份有限公司2019年1至3月发生相关经济业务如下：<br>（1）1月1日，向银行借入一笔生产经营用短期借款20万元，期限为9个月，10月1日到期，年利率为3.6%。该项借款的本金到期一次归还，利息按月计提按季支付。<br>（2）2月20日，股东大会批准2018年度利润分配方案，按每10股2元发放现金股利，宣告派发4000万元现金股利。甲公司2018年12月31日股本为20000万元（每股面值1元），可供分配的利润为4500万元。3月5日，以银行存款支付现金股利。<br>（3）3月1日起，以短期租赁方式租入行政管理用办公设备一批，每月租金1万元，于5月末支付前三个月租金。<br>（4）3月31日，计算确认本月从应付职工薪酬中代扣行政管理人员个人应缴纳的社会保险费（不含基本养老保险和失业保险）4.2万元、住房公积金12.8万元，共计17万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109054,根据资料（4），下列各项中，关于甲公司代扣社会保险费、住房公积金时的会计处理表述正确的是{{c1::}}。,“管理费用”科目借方余额增加17万元<br>||贷记“其他应付款——住房公积金”科目12.8万元<br>||“应付职工薪酬”科目贷方余额减少17万元<br>||贷记“其他应付款——社会保险费”科目4.2万元<br>,2||3||4,参考解析：对于职工个人承担的社会保险费和住房公积金，由职工所在企业每月从其工资中代扣代缴，借记“应付职工薪酬——工资”科目，贷记“其他应付款——社会保险费（医疗保险、工伤保险）、住房公积金”科目。选项C，“应付职工薪酬”借方发生额为17万元，因应付职工薪酬为负债类科目，借方表示减少，所以导致“应付职工薪酬”科目贷方余额减少17万元。<br>资料（4）会计分录：<br>借：应付职工薪酬——工资17<br>贷：其他应付款——社会保险费4.2<br>——住房公积金12.8<br>,不定项选择题突破特训,甲股份有限公司2019年1至3月发生相关经济业务如下：<br>（1）1月1日，向银行借入一笔生产经营用短期借款20万元，期限为9个月，10月1日到期，年利率为3.6%。该项借款的本金到期一次归还，利息按月计提按季支付。<br>（2）2月20日，股东大会批准2018年度利润分配方案，按每10股2元发放现金股利，宣告派发4000万元现金股利。甲公司2018年12月31日股本为20000万元（每股面值1元），可供分配的利润为4500万元。3月5日，以银行存款支付现金股利。<br>（3）3月1日起，以短期租赁方式租入行政管理用办公设备一批，每月租金1万元，于5月末支付前三个月租金。<br>（4）3月31日，计算确认本月从应付职工薪酬中代扣行政管理人员个人应缴纳的社会保险费（不含基本养老保险和失业保险）4.2万元、住房公积金12.8万元，共计17万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109055,根据资料（1）至（4），甲公司2019年3月31日资产负债表“其他应付款”项目的期末余额是{{c1::}}万元。,17<br>||4018<br>||18<br>||17.12<br>,3,参考解析：“其他应付款”总账科目余额＝1［资料（3）］＋（4.2＋12.8）［资料（4）］＝18（万元）；“应付利息”总账科目余额＝0.06×2（资料1中计提1月和2月利息）－0.06×2（资料1中支付1月和2月利息）＝0；“应付股利”总账科目余额＝4000（资料2宣告分派现金股利）－4000（资料2支付现金股利）＝0；所以，资产负债表“其他应付款”项目期末余额＝“其他应付款”总账科目余额＋“应付利息”总账科目余额＋“应付股利”总账科目余额＝18＋0＋0＝18（万元）。<br>,不定项选择题突破特训,甲股份有限公司2019年1至3月发生相关经济业务如下：<br>（1）1月1日，向银行借入一笔生产经营用短期借款20万元，期限为9个月，10月1日到期，年利率为3.6%。该项借款的本金到期一次归还，利息按月计提按季支付。<br>（2）2月20日，股东大会批准2018年度利润分配方案，按每10股2元发放现金股利，宣告派发4000万元现金股利。甲公司2018年12月31日股本为20000万元（每股面值1元），可供分配的利润为4500万元。3月5日，以银行存款支付现金股利。<br>（3）3月1日起，以短期租赁方式租入行政管理用办公设备一批，每月租金1万元，于5月末支付前三个月租金。<br>（4）3月31日，计算确认本月从应付职工薪酬中代扣行政管理人员个人应缴纳的社会保险费（不含基本养老保险和失业保险）4.2万元、住房公积金12.8万元，共计17万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109056,根据资料（1），下列各项中，甲公司推销产品有关支出的会计处理表述正确的是{{c1::}}。,支付展览费60000元，记入“销售费用”科目借方<br>||支付广告费500000元，记入“管理费用”科目借方<br>||支付增值税进项税额33600元，记入“应交税费”科目借方<br>||支付专设销售机构人员薪酬8000元，记入“销售费用”科目借方<br>,1||3,参考解析：资料（1）会计分录：<br>借：销售费用（500000＋60000＋8000）568000<br>应交税费——应交增值税（进项税额）33600<br>贷：银行存款593600<br>应付职工薪酬8000<br>支付时：<br>借：应付职工薪酬8000<br>贷：银行存款8000<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要生产和销售M和N产品。2019年8月份发生有关经济业务如下：<br>（1）本月完工入库M产品一批。为推销该产品共发生支出568000元，其中电视广告费500000元、参加推介会的展览费60000元、专设销售机构人员薪酬8000元。全部款项以银行存款支付，取得增值税专用发票上注明的增值税税额33600元。<br>（2）本月发出M产品委托乙公司进一步加工为N产品，发出M产品实际成本为400000元，支付加工费50000元，取得的增值税专用发票上注明的增值税税额为6500元，由受托方代收代缴的消费税110000元。收回加工完成的N产品直接对外销售。相关款项以银行存款支付。<br>（3）销售M产品一批，开具的增值税专用发票上注明的价款500000元，增值税税额65000元，收到客户出具的一张面值为565000元、期限3个月的商业承兑汇票结算全部款项；该批产品生产成本为360000元。<br>（4）月末，经计算本期应交城市维护建设税1743元、教育费附加747元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109057,根据资料（2），下列各项中，甲公司委托加工物资由受托方代收代缴的消费税的会计处理表述正确的是{{c1::}}。,记入“税金及附加”科目的借方<br>||记入“应交税费——应交消费税”科目的贷方<br>||记入“委托加工物资”科目的借方<br>||记入“应交税费——应交消费税”科目的借方<br>,3,参考解析：需要交纳消费税的委托加工物资，由受托方代收代缴的消费税，收回后用于直接销售的，记入“委托加工物资”科目。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要生产和销售M和N产品。2019年8月份发生有关经济业务如下：<br>（1）本月完工入库M产品一批。为推销该产品共发生支出568000元，其中电视广告费500000元、参加推介会的展览费60000元、专设销售机构人员薪酬8000元。全部款项以银行存款支付，取得增值税专用发票上注明的增值税税额33600元。<br>（2）本月发出M产品委托乙公司进一步加工为N产品，发出M产品实际成本为400000元，支付加工费50000元，取得的增值税专用发票上注明的增值税税额为6500元，由受托方代收代缴的消费税110000元。收回加工完成的N产品直接对外销售。相关款项以银行存款支付。<br>（3）销售M产品一批，开具的增值税专用发票上注明的价款500000元，增值税税额65000元，收到客户出具的一张面值为565000元、期限3个月的商业承兑汇票结算全部款项；该批产品生产成本为360000元。<br>（4）月末，经计算本期应交城市维护建设税1743元、教育费附加747元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109058,根据资料（2），甲公司委托加工完成的N产品的实际成本是{{c1::}}元。,560000<br>||450000<br>||566500<br>||400000<br>,1,参考解析：委托加工物资的成本＝400000＋50000＋110000＝560000（元），一般纳税人取得的增值税专用发票可以抵扣，不计入委托加工物资的成本。<br>资料（2）会计分录：<br>发出物资时：<br>借：委托加工物资400000<br>贷：库存商品——M产品400000<br>支付加工费时：<br>借：委托加工物资50000<br>应交税费——应交增值税（进项税额）6500<br>贷：银行存款56500<br>支付消费税时：<br>借：委托加工物资110000<br>贷：银行存款110000<br>加工验收入库时：<br>借：库存商品——N产品560000<br>贷：委托加工物资（400000＋50000＋110000）560000<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要生产和销售M和N产品。2019年8月份发生有关经济业务如下：<br>（1）本月完工入库M产品一批。为推销该产品共发生支出568000元，其中电视广告费500000元、参加推介会的展览费60000元、专设销售机构人员薪酬8000元。全部款项以银行存款支付，取得增值税专用发票上注明的增值税税额33600元。<br>（2）本月发出M产品委托乙公司进一步加工为N产品，发出M产品实际成本为400000元，支付加工费50000元，取得的增值税专用发票上注明的增值税税额为6500元，由受托方代收代缴的消费税110000元。收回加工完成的N产品直接对外销售。相关款项以银行存款支付。<br>（3）销售M产品一批，开具的增值税专用发票上注明的价款500000元，增值税税额65000元，收到客户出具的一张面值为565000元、期限3个月的商业承兑汇票结算全部款项；该批产品生产成本为360000元。<br>（4）月末，经计算本期应交城市维护建设税1743元、教育费附加747元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109059,根据资料（3），下列各项中，甲公司销售M产品的会计处理表述正确的是{{c1::}}。,结转销售成本，记入“主营业务成本”科目借方<br>||确认销售收入，记入“主营业务收入”科目贷方<br>||确认增值税销项税额，记入“应交税费”科目贷方<br>||按商业汇票的面值，记入“其他货币资金”科目借方<br>,1||2||3,参考解析：资料（3）会计分录：<br>借：应收票据565000<br>贷：主营业务收入500000<br>应交税费——应交增值税（销项税额）65000<br>借：主营业务成本360000<br>贷：库存商品360000<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要生产和销售M和N产品。2019年8月份发生有关经济业务如下：<br>（1）本月完工入库M产品一批。为推销该产品共发生支出568000元，其中电视广告费500000元、参加推介会的展览费60000元、专设销售机构人员薪酬8000元。全部款项以银行存款支付，取得增值税专用发票上注明的增值税税额33600元。<br>（2）本月发出M产品委托乙公司进一步加工为N产品，发出M产品实际成本为400000元，支付加工费50000元，取得的增值税专用发票上注明的增值税税额为6500元，由受托方代收代缴的消费税110000元。收回加工完成的N产品直接对外销售。相关款项以银行存款支付。<br>（3）销售M产品一批，开具的增值税专用发票上注明的价款500000元，增值税税额65000元，收到客户出具的一张面值为565000元、期限3个月的商业承兑汇票结算全部款项；该批产品生产成本为360000元。<br>（4）月末，经计算本期应交城市维护建设税1743元、教育费附加747元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109060,根据资料（1）至资料（4），甲公司利润表中“税金及附加”项目的本期金额是{{c1::}}元。,2490<br>||110000<br>||112490<br>||137390<br>,1,参考解析：“税金及附加”项目的本期金额＝1743［资料（4）］＋747［资料（4）］＝2490（元），资料（2）中消费税计入委托加工物资，不计入税金及附加。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要生产和销售M和N产品。2019年8月份发生有关经济业务如下：<br>（1）本月完工入库M产品一批。为推销该产品共发生支出568000元，其中电视广告费500000元、参加推介会的展览费60000元、专设销售机构人员薪酬8000元。全部款项以银行存款支付，取得增值税专用发票上注明的增值税税额33600元。<br>（2）本月发出M产品委托乙公司进一步加工为N产品，发出M产品实际成本为400000元，支付加工费50000元，取得的增值税专用发票上注明的增值税税额为6500元，由受托方代收代缴的消费税110000元。收回加工完成的N产品直接对外销售。相关款项以银行存款支付。<br>（3）销售M产品一批，开具的增值税专用发票上注明的价款500000元，增值税税额65000元，收到客户出具的一张面值为565000元、期限3个月的商业承兑汇票结算全部款项；该批产品生产成本为360000元。<br>（4）月末，经计算本期应交城市维护建设税1743元、教育费附加747元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109061,根据资料（2），下列各项中，甲公司决定提取任意盈余公积和分派现金股利的会计处理正确的是{{c1::}}。,提取盈余公积：<br>借：盈余公积——任意盈余公积10<br>贷：利润分配——提取任意盈余公积10<br>||决定分派现金股利：<br>借：盈余公积40<br>贷：应付股利40<br>||提取盈余公积：<br>借：利润分配——提取任意盈余公积10<br>贷：盈余公积——任意盈余公积10<br>||决定分派现金股利：<br>借：利润分配——应付现金股利或利润40<br>贷：应付股利40<br>,3||4,参考解析：资料（2）会计分录：<br>提取盈余公积：<br>借：利润分配——提取任意盈余公积10<br>贷：盈余公积——任意盈余公积10<br>决定分派现金股利：<br>借：利润分配——应付现金股利或利润40<br>贷：应付股利40<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，是由乙、丙公司于2019年1月1日共同投资设立的一家有限责任公司。甲公司注册资本为800万元，乙公司和丙公司的持股比例分别为60%和40%。2021年1至3月甲公司所有者权益相关的交易或事项如下：<br>（1）2021年年初所有者权益项目期初余额分别为：实收资本800万元、资本公积70万元、盈余公积100万元、未分配利润200万元。<br>（2）2月23日，经股东大会批准，甲公司对2020年度实现的净利润进行分配，决定提取任意盈余公积10万元，分派现金股利40万元。<br>（3）3月18日，甲公司按照相关法定程序经股东大会批准，注册资本增加至1000万元。接受丁公司投资一项价值250万元的专利技术，取得的增值税专用发票上注明的价款为250万元（与公允价值相符），增值税进项税额为15万元（由投资方支付税款，并提供增值税专用发票），丁公司享有甲公司20%的股份。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109062,根据资料（3），下列各项中，关于甲公司接受专利技术投资的会计处理表述正确的是{{c1::}}。,丁公司对甲公司的实际投资额应为265万元<br>||贷记“资本公积”科目65万元<br>||丁公司对甲公司的实际投资额应为250万元<br>||贷记“实收资本”科目200万元<br>,1||2||4,参考解析：资料（3）会计分录：<br>借：无形资产250<br>应交税费——应交增值税（进项税额）15<br>贷：实收资本（1000×20%）200<br>资本公积——资本溢价65<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，是由乙、丙公司于2019年1月1日共同投资设立的一家有限责任公司。甲公司注册资本为800万元，乙公司和丙公司的持股比例分别为60%和40%。2021年1至3月甲公司所有者权益相关的交易或事项如下：<br>（1）2021年年初所有者权益项目期初余额分别为：实收资本800万元、资本公积70万元、盈余公积100万元、未分配利润200万元。<br>（2）2月23日，经股东大会批准，甲公司对2020年度实现的净利润进行分配，决定提取任意盈余公积10万元，分派现金股利40万元。<br>（3）3月18日，甲公司按照相关法定程序经股东大会批准，注册资本增加至1000万元。接受丁公司投资一项价值250万元的专利技术，取得的增值税专用发票上注明的价款为250万元（与公允价值相符），增值税进项税额为15万元（由投资方支付税款，并提供增值税专用发票），丁公司享有甲公司20%的股份。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109063,根据资料（1）至（3），下列各项中，3月末甲公司实收资本和权益份额表述正确的是{{c1::}}。,丁公司的权益份额为20%<br>||甲公司的实收资本总额为1000万元<br>||丙公司的权益份额为32%<br>||乙公司的权益份额为48%<br>,1||2||3||4,参考解析：接受丁公司投资之前，“实收资本——乙公司”的金额＝800×60%＝480（万元），“实收资本——丙公司”的金额＝800×40%＝320（万元）；接受丁公司投资后，实收资本总额为1000万元，乙公司的权益份额＝480÷1000×100%＝48%，丙公司的权益份额＝320÷1000×100%＝32%，丁公司的权益份额为20%。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，是由乙、丙公司于2019年1月1日共同投资设立的一家有限责任公司。甲公司注册资本为800万元，乙公司和丙公司的持股比例分别为60%和40%。2021年1至3月甲公司所有者权益相关的交易或事项如下：<br>（1）2021年年初所有者权益项目期初余额分别为：实收资本800万元、资本公积70万元、盈余公积100万元、未分配利润200万元。<br>（2）2月23日，经股东大会批准，甲公司对2020年度实现的净利润进行分配，决定提取任意盈余公积10万元，分派现金股利40万元。<br>（3）3月18日，甲公司按照相关法定程序经股东大会批准，注册资本增加至1000万元。接受丁公司投资一项价值250万元的专利技术，取得的增值税专用发票上注明的价款为250万元（与公允价值相符），增值税进项税额为15万元（由投资方支付税款，并提供增值税专用发票），丁公司享有甲公司20%的股份。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109064,根据资料（1）至（3），2021年3月31日甲公司资产负债表中“未分配利润”项目的“期末余额”栏填列正确的是{{c1::}}万元。,150<br>||160<br>||200<br>||190<br>,1,参考解析：“未分配利润”项目的“期末余额”＝200（资料1）－10（资料2）－40（资料2）＝150（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，是由乙、丙公司于2019年1月1日共同投资设立的一家有限责任公司。甲公司注册资本为800万元，乙公司和丙公司的持股比例分别为60%和40%。2021年1至3月甲公司所有者权益相关的交易或事项如下：<br>（1）2021年年初所有者权益项目期初余额分别为：实收资本800万元、资本公积70万元、盈余公积100万元、未分配利润200万元。<br>（2）2月23日，经股东大会批准，甲公司对2020年度实现的净利润进行分配，决定提取任意盈余公积10万元，分派现金股利40万元。<br>（3）3月18日，甲公司按照相关法定程序经股东大会批准，注册资本增加至1000万元。接受丁公司投资一项价值250万元的专利技术，取得的增值税专用发票上注明的价款为250万元（与公允价值相符），增值税进项税额为15万元（由投资方支付税款，并提供增值税专用发票），丁公司享有甲公司20%的股份。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109065,根据资料（1）至（3），2021年3月31日甲公司资产负债表中“所有者权益（或股东权益）合计”项目的“期末余额”栏填列正确的是{{c1::}}万元。,1395<br>||1435<br>||1170<br>||1385<br>,1,参考解析：“所有者权益（或股东权益）”项目“期末余额”＝（800＋70＋100＋200）（资料1）－40（资料2）＋（200＋65）（资料3）＝1395（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，是由乙、丙公司于2019年1月1日共同投资设立的一家有限责任公司。甲公司注册资本为800万元，乙公司和丙公司的持股比例分别为60%和40%。2021年1至3月甲公司所有者权益相关的交易或事项如下：<br>（1）2021年年初所有者权益项目期初余额分别为：实收资本800万元、资本公积70万元、盈余公积100万元、未分配利润200万元。<br>（2）2月23日，经股东大会批准，甲公司对2020年度实现的净利润进行分配，决定提取任意盈余公积10万元，分派现金股利40万元。<br>（3）3月18日，甲公司按照相关法定程序经股东大会批准，注册资本增加至1000万元。接受丁公司投资一项价值250万元的专利技术，取得的增值税专用发票上注明的价款为250万元（与公允价值相符），增值税进项税额为15万元（由投资方支付税款，并提供增值税专用发票），丁公司享有甲公司20%的股份。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109066,根据资料（1），该公司发行股票记入“资本公积——股本溢价”科目的金额是{{c1::}}万元。,1500<br>||2000<br>||1940<br>||1440<br>,4,参考解析：资料（1）会计分录：<br>借：银行存款1940<br>贷：股本（500×1）500<br>资本公积——股本溢价（倒挤）1440<br>,不定项选择题突破特训,2019年初某股份有限公司股东权益共计8600万元，其中，股本5000万元，资本公积1000万元，盈余公积2000万元，未分配利润600万元。2019年度该公司发生有关股东权益业务如下：<br>（1）2月1日，经批准增发普通股股票500万股，每股面值1元，每股发行价格4元，按照发行收入的3%支付手续费和佣金。股票已全部发行完毕，所收股款存入该公司开户银行。<br>（2）10月8日，经股东大会批准，该公司以每股3元价格回购本公司股票600万股（每股面值1元），并在规定时间内注销回购的股票。<br>（3）2019年度实现净利润1000万元。年末，按净利润的10%提取法定盈余公积；经股东大会批准，按净利润的5%提取任意盈余公积，并宣告发放现金股利100万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109067,根据期初资料、资料（1）和资料（2），下列各项中，该公司注销股票的会计处理结果正确的是{{c1::}}。,冲减资本公积1800万元<br>||冲减股本600万元<br>||冲减盈余公积1200万元<br>||冲减资本公积1200万元<br>,2||4,参考解析：资料（2）会计分录：<br>回购时：<br>借：库存股1800<br>贷：银行存款1800<br>注销时：<br>借：股本600<br>资本公积——股本溢价（倒挤）1200<br>贷：库存股1800<br>,不定项选择题突破特训,2019年初某股份有限公司股东权益共计8600万元，其中，股本5000万元，资本公积1000万元，盈余公积2000万元，未分配利润600万元。2019年度该公司发生有关股东权益业务如下：<br>（1）2月1日，经批准增发普通股股票500万股，每股面值1元，每股发行价格4元，按照发行收入的3%支付手续费和佣金。股票已全部发行完毕，所收股款存入该公司开户银行。<br>（2）10月8日，经股东大会批准，该公司以每股3元价格回购本公司股票600万股（每股面值1元），并在规定时间内注销回购的股票。<br>（3）2019年度实现净利润1000万元。年末，按净利润的10%提取法定盈余公积；经股东大会批准，按净利润的5%提取任意盈余公积，并宣告发放现金股利100万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109068,根据期初资料和资料（3），下列各项中，该公司利润分配业务的会计处理表述正确的是{{c1::}}。,“应付股利”科目贷方增加100万元<br>||“资本公积”科目贷方增加750万元<br>||“盈余公积”科目贷方增加150万元<br>||“利润分配——未分配利润”科目贷方增加750万元<br>,1||3||4,参考解析：资料（3）会计分录：<br>结转实现净利润时：<br>借：本年利润1000<br>贷：利润分配——未分配利润1000<br>提取盈余公积时：<br>借：利润分配——提取法定盈余公积（1000×10%）100<br>——提取任意盈余公积（1000×5%）50<br>贷：盈余公积——法定盈余公积100<br>——任意盈余公积50<br>宣告发放现金股利时：<br>借：利润分配——应付现金股利或利润100<br>贷：应付股利100<br>将“利润分配”科目所属其他明细科目的余额结转至“未分配利润”明细科目：<br>借：利润分配——未分配利润250<br>贷：利润分配——提取法定盈余公积100<br>——提取任意盈余公积50<br>——应付现金股利或利润100<br>,不定项选择题突破特训,2019年初某股份有限公司股东权益共计8600万元，其中，股本5000万元，资本公积1000万元，盈余公积2000万元，未分配利润600万元。2019年度该公司发生有关股东权益业务如下：<br>（1）2月1日，经批准增发普通股股票500万股，每股面值1元，每股发行价格4元，按照发行收入的3%支付手续费和佣金。股票已全部发行完毕，所收股款存入该公司开户银行。<br>（2）10月8日，经股东大会批准，该公司以每股3元价格回购本公司股票600万股（每股面值1元），并在规定时间内注销回购的股票。<br>（3）2019年度实现净利润1000万元。年末，按净利润的10%提取法定盈余公积；经股东大会批准，按净利润的5%提取任意盈余公积，并宣告发放现金股利100万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109069,根据期初资料、资料（1）至资料（3），下列各项中，不影响股东权益总额的业务是{{c1::}}。,注销回购股票600万股<br>||按净利润的5%计提任意盈余公积<br>||向投资者宣告发放现金股利100万元<br>||按净利润的10%计提法定盈余公积<br>,1||2||4,参考解析：选项C，导致股东权益总额减少。<br>,不定项选择题突破特训,2019年初某股份有限公司股东权益共计8600万元，其中，股本5000万元，资本公积1000万元，盈余公积2000万元，未分配利润600万元。2019年度该公司发生有关股东权益业务如下：<br>（1）2月1日，经批准增发普通股股票500万股，每股面值1元，每股发行价格4元，按照发行收入的3%支付手续费和佣金。股票已全部发行完毕，所收股款存入该公司开户银行。<br>（2）10月8日，经股东大会批准，该公司以每股3元价格回购本公司股票600万股（每股面值1元），并在规定时间内注销回购的股票。<br>（3）2019年度实现净利润1000万元。年末，按净利润的10%提取法定盈余公积；经股东大会批准，按净利润的5%提取任意盈余公积，并宣告发放现金股利100万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109070,根据期初资料、资料（1）至资料（3），2019年12月31日该公司资产负债表中股东权益总额是{{c1::}}万元。,9640<br>||9740<br>||9700<br>||11440<br>,1,参考解析：2019年12月31日该公司资产负债表中股东权益总额＝8600（期初）＋500［资料（1）］＋1440［资料（1）］－1800［资料（2）］＋1000［资料（3）］－100［资料（3）］＝9640（万元）。<br>,不定项选择题突破特训,2019年初某股份有限公司股东权益共计8600万元，其中，股本5000万元，资本公积1000万元，盈余公积2000万元，未分配利润600万元。2019年度该公司发生有关股东权益业务如下：<br>（1）2月1日，经批准增发普通股股票500万股，每股面值1元，每股发行价格4元，按照发行收入的3%支付手续费和佣金。股票已全部发行完毕，所收股款存入该公司开户银行。<br>（2）10月8日，经股东大会批准，该公司以每股3元价格回购本公司股票600万股（每股面值1元），并在规定时间内注销回购的股票。<br>（3）2019年度实现净利润1000万元。年末，按净利润的10%提取法定盈余公积；经股东大会批准，按净利润的5%提取任意盈余公积，并宣告发放现金股利100万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109071,根据资料（1），2021年1月初，该公司留存收益的金额是{{c1::}}万元。,10500<br>||9000<br>||4500<br>||7500<br>,4,参考解析：留存收益＝盈余公积＋未分配利润＝6000＋1500＝7500（万元）。<br>,不定项选择题突破特训,某公司适用的所得税税率为25%，2021年有关交易或事项如下：<br>（1）2021年1月初，该公司股东权益总额为20500万元，其中股本为10000万元（股数10000万股，每股1元），资本公积为3000万元（全部为股本溢价），盈余公积为6000万元，未分配利润为1500万元。<br>（2）经股东大会决议并报有关部门核准，2021年6月28日该公司以银行存款回购本公司股票100万股，每股回购的价格为5元，每股原发行价格为3元，7月3日将回购的股票100万股注销。<br>（3）2021年实现利润总额为1800万元，其中相关会计处理与税法规定存在差异的事项为：①支付税收滞纳金300万元，已记入“营业外支出”科目。②本年取得的国债利息收入100万元，已记入“投资收益”科目。不考虑递延所得税。<br>（4）根据股东大会批准的2021年利润分配方案，该公司按实现净利润的10%提取法定盈余公积；按实现净利润的10%提取任意盈余公积；向股东分配现金股利400万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109072,根据资料（2），下列各项中，关于回购与注销本公司股票的会计处理结果正确的是{{c1::}}。,7月3日注销库存股冲减股本100万元<br>||6月28日回购股票确认库存股增加100万元<br>||6月28日回购股票确认库存股增加500万元<br>||7月3日注销库存股冲减资本公积200万元<br>,1||3,参考解析：冲减资本公积的金额＝5×100－1×100＝400（万元）。<br>,不定项选择题突破特训,某公司适用的所得税税率为25%，2021年有关交易或事项如下：<br>（1）2021年1月初，该公司股东权益总额为20500万元，其中股本为10000万元（股数10000万股，每股1元），资本公积为3000万元（全部为股本溢价），盈余公积为6000万元，未分配利润为1500万元。<br>（2）经股东大会决议并报有关部门核准，2021年6月28日该公司以银行存款回购本公司股票100万股，每股回购的价格为5元，每股原发行价格为3元，7月3日将回购的股票100万股注销。<br>（3）2021年实现利润总额为1800万元，其中相关会计处理与税法规定存在差异的事项为：①支付税收滞纳金300万元，已记入“营业外支出”科目。②本年取得的国债利息收入100万元，已记入“投资收益”科目。不考虑递延所得税。<br>（4）根据股东大会批准的2021年利润分配方案，该公司按实现净利润的10%提取法定盈余公积；按实现净利润的10%提取任意盈余公积；向股东分配现金股利400万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
